,user_id,book_id,rating,title
452,-1,25689056,3,"The Inquisition  (Summoner, #2)"
453,-1,32605183,3,"The Positive Organization: Breaking Free from Conventional Cultures, Constraints, and Beliefs"
454,-1,36313,3,9 Tales of Henghis Hapthorn
455,-1,27161156,3,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis
456,-1,28962895,3,IQ  (IQ #1)
457,-1,30078567,3,"The Collapsing Empire  (The Interdependency, #1)"
458,-1,30139664,3,Walkaway
459,-1,31687423,3,"The Battlemage  (Summoner, #3)"
460,-1,31176804,3,Snapshot
461,-1,1069143,3,"The City of Brass  (The Daevabad Trilogy, #1)"
462,-1,9188338,3,Edgedancer  (The Stormlight Archive #2.5)
463,-1,26569995,3,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change
464,-1,502230,3,"Measure What Matters: How Google, Bono, and the Gates Foundation Rock the World with OKRs"
465,-1,20879524,3,"Salvation  (Salvation Sequence, #1)"
466,-1,28962895,3,"Righteous  (IQ, #2)"
467,-1,32735037,3,An Unkindness of Ghosts
468,-1,22814387,3,"A Time of Dread  (Of Blood and Bone, #1)"
469,-1,13569815,3,"Semiosis  (Semiosis Duology, #1)"
470,-1,2271968,3,"Bloody Rose  (The Band, #2)"
471,-1,33132474,3,"The Poppy War  (The Poppy War, #1)"
472,-1,6928839,3,"The Kingdom of Copper  (The Daevabad Trilogy, #2)"
473,-1,818145,3,Powerful: Building a Culture of Freedom and Responsibility
474,-1,16007873,3,This Is How You Lose the Time War
475,-1,15995144,3,Spinning Silver
476,-1,30762503,3,Maximize the Middle: A Playbook to Get from Start to Finish
477,-1,24614,3,High Growth Handbook
478,-1,1189454,3,"To Be Taught, If Fortunate"
479,-1,62992,3,"The Bone Ships  (The Tide Child, #1)"
480,-1,76405,3,Anxious People
481,-1,24474911,3,The Institute
482,-1,62992,3,Call of the Bone Ships  (The Tide Child #2)
483,-1,30329506,3,Project Hail Mary
484,-1,2192092,3,"The Last Watch  (The Divide, #1)"
485,-1,6753849,3,A Wizard's Guide to Defensive Baking
486,-1,840278,2,"Eon  (The Way, #1)"
487,-1,8935689,2,"Consider Phlebas  (Culture, #1)"
488,-1,645023,2,"The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game  (The Belgariad, #1-5)"
489,-1,315939,2,Ubik
490,-1,68428,2,"The Final Empire  (Mistborn, #1)"
491,-1,81948,2,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It
492,-1,156534,2,"Y: The Last Man, Vol. 1: Unmanned"
493,-1,1911,2,The World Is Flat: A Brief History of the Twenty-first Century
494,-1,776212,2,Tuf Voyaging
495,-1,2978,2,Lost Horizon
496,-1,292570,2,A Room of One's Own
497,-1,618241,2,"Wizard's First Rule  (Sword of Truth, #1)"
498,-1,6387626,2,"When the Devil Dances  (Posleen War, #3)"
499,-1,11366,2,The Guns of August
500,-1,13101468,2,"American Gods  (American Gods, #1)"
501,-1,10803709,2,"Elantris  (Elantris, #1)"
502,-1,77747,2,"We Few  (Empire of Man, #4)"
503,-1,5558786,2,"Metro 2033  (Metro, #1)"
504,-1,6828896,2,"Delivering Happiness: A Path to Profits, Passion, and Purpose"
505,-1,7108725,2,Start with Why: How Great Leaders Inspire Everyone to Take Action
506,-1,7234921,2,"Earth Strike  (Star Carrier, #1)"
507,-1,7743175,2,"A Memory of Light  (The Wheel of Time, #14)"
508,-1,10194157,2,"Shadow and Bone  (The Grisha, #1)"
509,-1,36194,2,"Blood Song  (Raven's Shadow, #1)"
510,-1,15839976,2,"Red Rising  (Red Rising Saga, #1)"
511,-1,16158601,2,Turn the Ship Around!: A True Story of Turning Followers into Leaders
512,-1,9188338,2,"Oathbringer  (The Stormlight Archive, #3)"
513,-1,17999892,2,"The Atlantis Gene  (The Origin Mystery, #1)"
514,-1,20556791,2,"Ark Royal  (Ark Royal, #1)"
515,-1,763362,2,The New One Minute Manager
516,-1,25733990,2,"Sleeping Giants  (Themis Files, #1)"
517,-1,31423188,2,Hot Seat: The Startup CEO Guidebook
518,-1,26114545,2,"Too Like the Lightning  (Terra Ignota, #1)"
519,-1,23986891,2,Scaling Lean: Mastering the Key Metrics from Zero to One
520,-1,17118699,2,Product Leadership: How Top Product Managers Launch Awesome Products and Build Successful Teams
521,-1,3335194,2,Noumenon
522,-1,1105422,2,Online Teaching at Its Best: Merging Instructional Design with Teaching and Learning Research
523,-1,76479,2,Lost and Founder: A Painfully Honest Field Guide to the Startup World
524,-1,35128447,2,Infinite
525,-1,57096,2,"Paladin's Grace  (The Saint of Steel, #1)"
526,-1,28186,1,"The Sea of Monsters  (Percy Jackson and the Olympians, #2)"
527,-1,8161140,1,On the Beach
528,-1,28187,1,"The Lightning Thief  (Percy Jackson and the Olympians, #1)"
529,-1,7094569,1,"Feed  (Newsflesh, #1)"
530,-1,18925933,1,Mastering the VC Game: A Venture Capital Insider Reveals How to Get from Start-up to IPO on Your Terms
531,-1,25659450,1,Arkwright
532,-1,82599,1,Rabbits: A Novel
